法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣高雄地方法院,100法登他206,1064,變更登記,社團法人高雄市鳳山心故鄉社區營造協會,100/06/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOQaAAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000206&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAOQaAAE.json,AAAdkxAAHAAAOQaAAE,KSD
臺灣高雄地方法院,100法登他207,253,變更登記,財團法人高雄市私立博愛社會福利基金會,100/06/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOQaAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000207&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAOQaAAH.json,AAAdkxAAHAAAOQaAAH,KSD
臺灣高雄地方法院,100法登他208,239,變更登記,財團法人舍抄樓蘭社會福利基金會,100/06/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAABdoAAB&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000208&ef=KSD&fg=1,output/details/KSD/AAB/AAAdkxAAHAAABdoAAB.json,AAAdkxAAHAAABdoAAB,KSD
臺灣高雄地方法院,100法登他209,726,變更登記,社團法人高雄市婦女新知協會,100/06/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAB&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000209&ef=KSD&fg=1,output/details/KSD/AAB/AAAdkxAAHAAAOynAAB.json,AAAdkxAAHAAAOynAAB,KSD
臺灣高雄地方法院,100法登他210,153,變更登記,財團法人王振生翁文教慈善基金會,100/06/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAC&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000210&ef=KSD&fg=1,output/details/KSD/AAC/AAAdkxAAHAAAOynAAC.json,AAAdkxAAHAAAOynAAC,KSD
臺灣高雄地方法院,100法登他211,503,變更登記,社團法人高雄市妙法慈音學會,100/06/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORgAAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000211&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAORgAAE.json,AAAdkxAAHAAAORgAAE,KSD
臺灣高雄地方法院,100法登他212,1227,變更登記,社團法人台灣營造工程協會,100/06/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORgAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000212&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAORgAAF.json,AAAdkxAAHAAAORgAAF,KSD
臺灣高雄地方法院,100法登他213,237,變更登記,財團法人高雄市援中港代天府,100/06/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORgAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000213&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAORgAAG.json,AAAdkxAAHAAAORgAAG,KSD
臺灣高雄地方法院,100法登他214,757,變更登記,社團法人高雄縣開豐慈善會,100/06/15,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORgAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000214&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAORgAAH.json,AAAdkxAAHAAAORgAAH,KSD
臺灣高雄地方法院,100法登他215,168,解散及清算人任免,財團法人高雄縣文化基金會,100/06/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANtbAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000215&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAANtbAAF.json,AAAdkxAAHAAANtbAAF,KSD
