法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣臺中地方法院,091法登他175,812,變更登記,財團法人臺中縣幼兒教育發展文教基金會,091/09/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEdDAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000175&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEdDAAD.json,AAAdkxAAHAAAEdDAAD,TCD
臺灣臺中地方法院,091法登他176,644,變更登記,財團法人中興土木科技發展文教基金會,091/09/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACzPAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000176&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAACzPAAE.json,AAAdkxAAHAAACzPAAE,TCD
臺灣臺中地方法院,091法登他177,840,變更登記,財團法人臺中縣華盛頓國民小學,091/09/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACzPAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000177&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAACzPAAA.json,AAAdkxAAHAAACzPAAA,TCD
臺灣臺中地方法院,091法登他178,436,變更登記,財團法人臺中縣私立金栳社會福利基金會,091/09/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACzPAAB&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000178&ef=TCD&fg=1,output/details/TCD/AAB/AAAdkxAAHAAACzPAAB.json,AAAdkxAAHAAACzPAAB,TCD
臺灣臺中地方法院,091法登他179,863,變更登記,財團法人臺中市私立明德老人養護中心,091/09/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACzPAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000179&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAACzPAAC.json,AAAdkxAAHAAACzPAAC,TCD
臺灣臺中地方法院,091法登他180,915,變更登記,財團法人中華社會福利基金會,091/09/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAACzPAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000180&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAACzPAAD.json,AAAdkxAAHAAACzPAAD,TCD
臺灣臺中地方法院,091法登他181,839,變更登記,財團法人臺灣省臺中縣私立常春藤國民中學,091/09/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEbKAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000181&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEbKAAE.json,AAAdkxAAHAAAEbKAAE,TCD
臺灣臺中地方法院,091法登他182,280,變更登記,財團法人私立靜宜大學,091/09/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEByAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000182&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEByAAA.json,AAAdkxAAHAAAEByAAA,TCD
臺灣臺中地方法院,091法登他183,800,變更登記,財團法人元盛文教基金會,091/09/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBiAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000183&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEBiAAC.json,AAAdkxAAHAAAEBiAAC,TCD
臺灣臺中地方法院,091法登他184,811,變更登記,社團法人臺中市悟淨準提佛學會,091/09/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBiAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000184&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEBiAAD.json,AAAdkxAAHAAAEBiAAD,TCD
臺灣臺中地方法院,091法登他185,107,變更登記,財團法人真耶穌教會臺灣總會,091/09/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBiAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000185&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEBiAAE.json,AAAdkxAAHAAAEBiAAE,TCD
臺灣臺中地方法院,091法登他186,713,解散及清算人任免,財團法人中師文教基金會,091/09/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBuAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000186&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEBuAAE.json,AAAdkxAAHAAAEBuAAE,TCD
臺灣臺中地方法院,091法登他187,197,變更登記,財團法人臺灣省臺中縣私立僑泰高級中學,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEbOAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000187&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEbOAAA.json,AAAdkxAAHAAAEbOAAA,TCD
臺灣臺中地方法院,091法登他188,388,變更登記,財團法人十方啟智文教基金會,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEapAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000188&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEapAAD.json,AAAdkxAAHAAAEapAAD,TCD
