法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣基隆地方法院,087法登社3,117,設立登記,社團法人基隆市康復之友協會,087/12/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlFAAG&bc=087&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=KLD&fg=1,output/details/KLD/AAG/AAAdkxAAHAAAPlFAAG.json,AAAdkxAAHAAAPlFAAG,KLD
臺灣基隆地方法院,087法登財1,99,設立登記,財團法人福城文教基金會,087/05/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlFAAH&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=KLD&fg=1,output/details/KLD/AAH/AAAdkxAAHAAAPlFAAH.json,AAAdkxAAHAAAPlFAAH,KLD
臺灣基隆地方法院,087法登財2,109,設立登記,財團法人心園文教基金會,087/09/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPlFAAI&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=KLD&fg=1,output/details/KLD/AAI/AAAdkxAAHAAAPlFAAI.json,AAAdkxAAHAAAPlFAAI,KLD
臺灣基隆地方法院,087法登財4,116,設立登記,財團法人中華基督教碇內浸信會,088/03/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkaAAK&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=KLD&fg=1,output/details/KLD/AAK/AAAdkxAAHAAAPkaAAK.json,AAAdkxAAHAAAPkaAAK,KLD
臺灣基隆地方法院,087法登財13,113,設立登記,財團法人水源地文教基金會,087/10/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkdAAH&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000013&ef=KLD&fg=1,output/details/KLD/AAH/AAAdkxAAHAAAPkdAAH.json,AAAdkxAAHAAAPkdAAH,KLD
臺灣基隆地方法院,087法登財15,112,設立登記,財團法人天本文教公益基金會,087/10/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkdAAJ&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000015&ef=KLD&fg=1,output/details/KLD/AAJ/AAAdkxAAHAAAPkdAAJ.json,AAAdkxAAHAAAPkdAAJ,KLD
臺灣基隆地方法院,087法登財18,114,設立登記,財團法人基督門徒訓練中心,087/11/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkdAAM&bc=087&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000018&ef=KLD&fg=1,output/details/KLD/AAM/AAAdkxAAHAAAPkdAAM.json,AAAdkxAAHAAAPkdAAM,KLD
臺灣基隆地方法院,088法登他1,18,變更登記,財團法人私立崇右企業管理專科學校,086/12/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkXAAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=KLD&fg=1,output/details/KLD/AAC/AAAdkxAAHAAAPkXAAC.json,AAAdkxAAHAAAPkXAAC,KLD
臺灣基隆地方法院,088法登他2,13,變更登記,財團法人台灣省基隆市教會聚會所,088/01/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkXAAD&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=KLD&fg=1,output/details/KLD/AAD/AAAdkxAAHAAAPkXAAD.json,AAAdkxAAHAAAPkXAAD,KLD
臺灣基隆地方法院,088法登他3,27,變更登記,財團法人台灣省基隆市私立聖心高級中學,087/06/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkXAAE&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=KLD&fg=1,output/details/KLD/AAE/AAAdkxAAHAAAPkXAAE.json,AAAdkxAAHAAAPkXAAE,KLD
臺灣基隆地方法院,088法登他4,12,變更登記,財團法人台灣省基隆市私立二信高級中學,087/04/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkXAAF&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=KLD&fg=1,output/details/KLD/AAF/AAAdkxAAHAAAPkXAAF.json,AAAdkxAAHAAAPkXAAF,KLD
臺灣基隆地方法院,088法登他8,25,變更登記,財團法人台灣省基隆市私立光隆高級家事商業職業學校,086/12/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkXAAJ&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=KLD&fg=1,output/details/KLD/AAJ/AAAdkxAAHAAAPkXAAJ.json,AAAdkxAAHAAAPkXAAJ,KLD
臺灣基隆地方法院,088法登他9,53,變更登記,社團法人基隆主普壇管理委員會,085/07/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkhAAK&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=KLD&fg=1,output/details/KLD/AAK/AAAdkxAAHAAAPkhAAK.json,AAAdkxAAHAAAPkhAAK,KLD
臺灣基隆地方法院,088法登他11,38,變更登記,財團法人台灣省基隆市樂仙宮,073/08/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkhAAM&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=KLD&fg=1,output/details/KLD/AAM/AAAdkxAAHAAAPkhAAM.json,AAAdkxAAHAAAPkhAAM,KLD
臺灣基隆地方法院,088法登他12,8,變更登記,財團法人基隆中山基督教會,086/04/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPkhAAN&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=KLD&fg=1,output/details/KLD/AAN/AAAdkxAAHAAAPkhAAN.json,AAAdkxAAHAAAPkhAAN,KLD
