法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
福建金門地方法院,088法登財1,35,設立登記,財團法人金門古寧頭增賢書室基金會,088/02/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu4AAH&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=KMD&fg=1,output/details/KMD/AAH/AAAdkxAAHAAADu4AAH.json,AAAdkxAAHAAADu4AAH,KMD
福建金門地方法院,088法登財3,37,設立登記,財團法人福建省私立心德慈化教養院,088/05/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu8AAA&bc=088&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADu8AAA.json,AAAdkxAAHAAADu8AAA,KMD
福建金門地方法院,089法登他2,4,變更登記,財團法人金門縣忠義廟基金會,089/01/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu8AAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADu8AAC.json,AAAdkxAAHAAADu8AAC,KMD
福建金門地方法院,089法登他3,15,變更登記,社團法人金門縣山外村陳氏宗親會,089/03/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu8AAD&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADu8AAD.json,AAAdkxAAHAAADu8AAD,KMD
福建金門地方法院,089法登他5,1,變更登記,財團法人福建省金門縣沙美中華基督教會,089/03/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu8AAE&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADu8AAE.json,AAAdkxAAHAAADu8AAE,KMD
福建金門地方法院,089法登他10,11,變更登記,財團法人中華民國福建省金門縣愛心慈善事業基金會,089/05/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvAAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADvAAAA.json,AAAdkxAAHAAADvAAAA,KMD
福建金門地方法院,089法登他11,14,變更登記,社團法人福建省金門縣穎川堂陳氏宗親會,089/05/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvAAAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADvAAAB.json,AAAdkxAAHAAADvAAAB,KMD
福建金門地方法院,089法登他15,6,變更登記,社團法人福建省金門縣農會,089/06/19,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvAAAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADvAAAC.json,AAAdkxAAHAAADvAAAC,KMD
福建金門地方法院,089法登他16,19,變更登記,社團法人金門縣金寧鄉后盤村珩山派王氏宗親會,089/07/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuxAAE&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=KMD&fg=1,output/details/KMD/AAE/AAAdkxAAHAAADuxAAE.json,AAAdkxAAHAAADuxAAE,KMD
福建金門地方法院,089法登他20,26,變更登記,社團法人金門縣烈嶼鄉青岐洪氏家廟慈善會,089/08/19,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADu9AAF&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=KMD&fg=1,output/details/KMD/AAF/AAAdkxAAHAAADu9AAF.json,AAAdkxAAHAAADu9AAF,KMD
