法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣桃園地方法院,088法登他59,258,變更登記,財團法人桃園縣私立簡欣哲社會福利基金會,088/11/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn3AAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=TYD&fg=1,output/details/TYD/088/000059/AAAdkxAAHAAAIn3AAA.json,AAAdkxAAHAAAIn3AAA,TYD
臺灣桃園地方法院,088法登他60,4,變更登記,財團法人台灣省桃園縣私立六和高級工業職業學校,088/11/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn3AAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=TYD&fg=1,output/details/TYD/088/000060/AAAdkxAAHAAAIn3AAB.json,AAAdkxAAHAAAIn3AAB,TYD
臺灣桃園地方法院,088法登他61,51,變更登記,財團法人台灣省桃園縣私立至善高級工商職業學校,088/11/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn3AAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000061&ef=TYD&fg=1,output/details/TYD/088/000061/AAAdkxAAHAAAIn3AAC.json,AAAdkxAAHAAAIn3AAC,TYD
臺灣桃園地方法院,088法登他62,20,變更登記,財團法人台灣省桃園縣宋新恩公祭祀公業,088/12/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAIn3AAD&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=TYD&fg=1,output/details/TYD/088/000062/AAAdkxAAHAAAIn3AAD.json,AAAdkxAAHAAAIn3AAD,TYD
臺灣桃園地方法院,088法登他63,152,變更登記,財團法人桃園縣平鎮市國民中小學文教基金會,088/12/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInVAAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=TYD&fg=1,output/details/TYD/088/000063/AAAdkxAAHAAAInVAAA.json,AAAdkxAAHAAAInVAAA,TYD
臺灣桃園地方法院,088法登他64,94,變更登記,財團法人山葉機車崇學基金會,089/01/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInVAAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=TYD&fg=1,output/details/TYD/088/000064/AAAdkxAAHAAAInVAAB.json,AAAdkxAAHAAAInVAAB,TYD
臺灣桃園地方法院,088法登他65,39,變更登記,財團法人萬能技術學院,089/04/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInVAAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=TYD&fg=1,output/details/TYD/088/000065/AAAdkxAAHAAAInVAAC.json,AAAdkxAAHAAAInVAAC,TYD
臺灣桃園地方法院,088法登他66,109,變更登記,財團法人台灣電子檢驗中心,089/01/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInVAAD&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=TYD&fg=1,output/details/TYD/088/000066/AAAdkxAAHAAAInVAAD.json,AAAdkxAAHAAAInVAAD,TYD
臺灣桃園地方法院,088法登他67,14,變更登記,財團法人台灣省桃園縣私立成功高級工商職業學校,088/12/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInWAAA&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000067&ef=TYD&fg=1,output/details/TYD/088/000067/AAAdkxAAHAAAInWAAA.json,AAAdkxAAHAAAInWAAA,TYD
臺灣桃園地方法院,088法登他68,21,變更登記,財團法人台灣省桃園縣私立清華工業家事職業學校,088/12/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInWAAB&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000068&ef=TYD&fg=1,output/details/TYD/088/000068/AAAdkxAAHAAAInWAAB.json,AAAdkxAAHAAAInWAAB,TYD
臺灣桃園地方法院,088法登他69,77,變更登記,財團法人私立長庚護理專科學校,088/12/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInWAAC&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=TYD&fg=1,output/details/TYD/088/000069/AAAdkxAAHAAAInWAAC.json,AAAdkxAAHAAAInWAAC,TYD
臺灣桃園地方法院,088法登他70,281,變更登記,財團法人桃園縣私立陳根社會福利基金會,088/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInWAAD&bc=088&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000070&ef=TYD&fg=1,output/details/TYD/088/000070/AAAdkxAAHAAAInWAAD.json,AAAdkxAAHAAAInWAAD,TYD
臺灣桃園地方法院,088法登社1,284,設立登記,社團法人中華道教仙宗協會,088/01/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInrAAA&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=TYD&fg=1,output/details/TYD/088/000001/AAAdkxAAHAAAInrAAA.json,AAAdkxAAHAAAInrAAA,TYD
臺灣桃園地方法院,088法登社2,290,設立登記,社團法人中華國際搜救協會,088/03/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInrAAB&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=TYD&fg=1,output/details/TYD/088/000002/AAAdkxAAHAAAInrAAB.json,AAAdkxAAHAAAInrAAB,TYD
臺灣桃園地方法院,088法登社3,292,設立登記,社團法人桃園縣蘆竹鄉新莊社區發展協會,088/04/08,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInrAAC&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=TYD&fg=1,output/details/TYD/088/000003/AAAdkxAAHAAAInrAAC.json,AAAdkxAAHAAAInrAAC,TYD
臺灣桃園地方法院,088法登社4,293,設立登記,社團法人桃園縣中華元極研究運動推展協會,088/04/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInrAAD&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=TYD&fg=1,output/details/TYD/088/000004/AAAdkxAAHAAAInrAAD.json,AAAdkxAAHAAAInrAAD,TYD
臺灣桃園地方法院,088法登社5,291,設立登記,社團法人中華民國武術損傷整復發展協會,088/04/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInsAAA&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=TYD&fg=1,output/details/TYD/088/000005/AAAdkxAAHAAAInsAAA.json,AAAdkxAAHAAAInsAAA,TYD
臺灣桃園地方法院,088法登社6,295,設立登記,社團法人中華民國菩提道佛學會,088/04/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAInsAAB&bc=088&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=TYD&fg=1,output/details/TYD/088/000006/AAAdkxAAHAAAInsAAB.json,AAAdkxAAHAAAInsAAB,TYD
