法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣澎湖地方法院,101法登他9,57,變更登記,財團法人國立馬公高級中學教育事務基金會,101/12/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGOFAAI&bc=101&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=PHD&fg=1,output/details/PHD/AAI/AAAdkxAAHAAAGOFAAI.json,AAAdkxAAHAAAGOFAAI,PHD
臺灣澎湖地方法院,101法登社2,65,設立登記,社團法人澎湖縣菊島智庫協會,101/10/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGLOAAC&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAC/AAAdkxAAHAAAGLOAAC.json,AAAdkxAAHAAAGLOAAC,PHD
臺灣澎湖地方法院,101法登財1,64,設立登記,財團法人心傳教育基金會,101/02/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF7gAAB&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAB/AAAdkxAAHAAAF7gAAB.json,AAAdkxAAHAAAF7gAAB,PHD
臺灣澎湖地方法院,102法登他1,59,變更登記,社團法人澎湖縣保母服務協會,102/01/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGpfAAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAK/AAAdkxAAHAAAGpfAAK.json,AAAdkxAAHAAAGpfAAK,PHD
臺灣澎湖地方法院,102法登他2,50,變更登記,社團法人澎湖康復之友協會,102/03/08,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiOAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAJ/AAAdkxAAHAAAGiOAAJ.json,AAAdkxAAHAAAGiOAAJ,PHD
臺灣澎湖地方法院,102法登他3,30,變更登記,財團法人中華基督教澎湖浸信會,102/05/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGlBAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=PHD&fg=1,output/details/PHD/AAG/AAAdkxAAHAAAGlBAAG.json,AAAdkxAAHAAAGlBAAG,PHD
臺灣澎湖地方法院,102法登他4,57,解散及清算人任免,財團法人國立馬公高級中學教育事務基金會,102/05/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGpfAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=PHD&fg=1,output/details/PHD/AAJ/AAAdkxAAHAAAGpfAAJ.json,AAAdkxAAHAAAGpfAAJ,PHD
臺灣澎湖地方法院,102法登他5,54,變更登記,財團法人澎湖縣大關口觀音寺社會福利慈善事業基金會,102/06/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGl7AAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=PHD&fg=1,output/details/PHD/AAK/AAAdkxAAHAAAGl7AAK.json,AAAdkxAAHAAAGl7AAK,PHD
臺灣澎湖地方法院,102法登他6,63,變更登記,社團法人澎湖縣旅遊解說協會,102/07/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGoAAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=PHD&fg=1,output/details/PHD/AAC/AAAdkxAAHAAAGoAAAC.json,AAAdkxAAHAAAGoAAAC,PHD
臺灣澎湖地方法院,102法登他7,61,變更登記,社團法人澎湖縣王氏宗親會,102/07/12,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGmBAAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=PHD&fg=1,output/details/PHD/AAK/AAAdkxAAHAAAGmBAAK.json,AAAdkxAAHAAAGmBAAK,PHD
