法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣新竹地方法院,093法登他12,48,變更登記,財團法人臺灣省新竹市私立光復高級中學,093/02/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8hAAH&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=SCD&fg=1,output/details/SCD/093/000012/AAAdkxAAHAAAJ8hAAH.json,AAAdkxAAHAAAJ8hAAH,SCD
臺灣新竹地方法院,093法登他13,431,變更登記,財團法人鼎天科技教育基金會,093/02/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8hAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=SCD&fg=1,output/details/SCD/093/000013/AAAdkxAAHAAAJ8hAAI.json,AAAdkxAAHAAAJ8hAAI,SCD
臺灣新竹地方法院,093法登他14,395,變更登記,社團法人新竹縣志願服務協會,093/02/16,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8hAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=SCD&fg=1,output/details/SCD/093/000014/AAAdkxAAHAAAJ8hAAK.json,AAAdkxAAHAAAJ8hAAK,SCD
臺灣新竹地方法院,093法登他15,358,變更登記,財團法人新竹內天后宮,093/02/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8hAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=SCD&fg=1,output/details/SCD/093/000015/AAAdkxAAHAAAJ8hAAL.json,AAAdkxAAHAAAJ8hAAL,SCD
臺灣新竹地方法院,093法登他16,44,變更登記,財團法人基督教新竹聖教會,093/02/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8hAAM&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=SCD&fg=1,output/details/SCD/093/000016/AAAdkxAAHAAAJ8hAAM.json,AAAdkxAAHAAAJ8hAAM,SCD
臺灣新竹地方法院,093法登他17,129,變更登記,財團法人台灣省新竹縣私立忠信高級中學,093/02/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAB&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=SCD&fg=1,output/details/SCD/093/000017/AAAdkxAAHAAAJ9gAAB.json,AAAdkxAAHAAAJ9gAAB,SCD
臺灣新竹地方法院,093法登他18,411,變更登記,社團法人台灣大愛社會服務協會,093/02/19,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9rAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=SCD&fg=1,output/details/SCD/093/000018/AAAdkxAAHAAAJ9rAAA.json,AAAdkxAAHAAAJ9rAAA,SCD
臺灣新竹地方法院,093法登他19,303,變更登記,財團法人新竹市立育賢國民中學教育發展基金會,093/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAC&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=SCD&fg=1,output/details/SCD/093/000019/AAAdkxAAHAAAJ9gAAC.json,AAAdkxAAHAAAJ9gAAC,SCD
臺灣新竹地方法院,093法登他20,133,變更登記,財團法人新竹縣仰德高級中學,093/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAD&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=SCD&fg=1,output/details/SCD/093/000020/AAAdkxAAHAAAJ9gAAD.json,AAAdkxAAHAAAJ9gAAD,SCD
臺灣新竹地方法院,093法登他21,247,變更登記,財團法人新竹市竹蓮國民小學教育發展基金會,093/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=SCD&fg=1,output/details/SCD/093/000021/AAAdkxAAHAAAJ9gAAF.json,AAAdkxAAHAAAJ9gAAF,SCD
臺灣新竹地方法院,093法登他22,84,變更登記,財團法人食品工業發展研究所,093/02/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=SCD&fg=1,output/details/SCD/093/000022/AAAdkxAAHAAAJ9gAAG.json,AAAdkxAAHAAAJ9gAAG,SCD
臺灣新竹地方法院,093法登他23,152,變更登記,財團法人台灣省新竹縣北埔鄉南天山濟化宮,093/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAH&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=SCD&fg=1,output/details/SCD/093/000023/AAAdkxAAHAAAJ9gAAH.json,AAAdkxAAHAAAJ9gAAH,SCD
臺灣新竹地方法院,093法登他24,370,變更登記,財團法人台積電文教基金會,093/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=SCD&fg=1,output/details/SCD/093/000024/AAAdkxAAHAAAJ9gAAI.json,AAAdkxAAHAAAJ9gAAI,SCD
臺灣新竹地方法院,093法登他25,448,變更登記,財團法人思源科技教育基金會,093/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=SCD&fg=1,output/details/SCD/093/000025/AAAdkxAAHAAAJ9gAAJ.json,AAAdkxAAHAAAJ9gAAJ,SCD
臺灣新竹地方法院,093法登他26,136,變更登記,財團法人台灣省新竹縣私立東泰高級中學,093/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=SCD&fg=1,output/details/SCD/093/000026/AAAdkxAAHAAAJ9gAAK.json,AAAdkxAAHAAAJ9gAAK,SCD
臺灣新竹地方法院,093法登他27,92,變更登記,財團法人大華技術學院,093/03/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9gAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=SCD&fg=1,output/details/SCD/093/000027/AAAdkxAAHAAAJ9gAAL.json,AAAdkxAAHAAAJ9gAAL,SCD
臺灣新竹地方法院,093法登他28,459,變更登記,社團法人中華企業評價學會,093/03/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9wAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=SCD&fg=1,output/details/SCD/093/000028/AAAdkxAAHAAAJ9wAAA.json,AAAdkxAAHAAAJ9wAAA,SCD
臺灣新竹地方法院,093法登他29,264,變更登記,財團法人新竹市立民富國民小學教育發展基金會,093/03/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAC&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=SCD&fg=1,output/details/SCD/093/000029/AAAdkxAAHAAAJ9dAAC.json,AAAdkxAAHAAAJ9dAAC,SCD
臺灣新竹地方法院,093法登他30,273,變更登記,財團法人坤泰文教基金會,093/03/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAD&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=SCD&fg=1,output/details/SCD/093/000030/AAAdkxAAHAAAJ9dAAD.json,AAAdkxAAHAAAJ9dAAD,SCD
臺灣新竹地方法院,093法登他31,369,變更登記,財團法人李蔡配藝術教育基金會,093/03/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=SCD&fg=1,output/details/SCD/093/000031/AAAdkxAAHAAAJ9dAAE.json,AAAdkxAAHAAAJ9dAAE,SCD
臺灣新竹地方法院,093法登他32,217,變更登記,財團法人中華大學,093/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=SCD&fg=1,output/details/SCD/093/000032/AAAdkxAAHAAAJ9dAAF.json,AAAdkxAAHAAAJ9dAAF,SCD
臺灣新竹地方法院,093法登他33,206,變更登記,財團法人天恩彌勒佛院,093/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=SCD&fg=1,output/details/SCD/093/000033/AAAdkxAAHAAAJ9dAAG.json,AAAdkxAAHAAAJ9dAAG,SCD
臺灣新竹地方法院,093法登他34,503,變更登記,財團法人亞太智慧財產權發展基金會,093/03/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=SCD&fg=1,output/details/SCD/093/000034/AAAdkxAAHAAAJ9dAAI.json,AAAdkxAAHAAAJ9dAAI,SCD
臺灣新竹地方法院,093法登他35,135,變更登記,財團法人新竹市世界高級中學,093/04/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=SCD&fg=1,output/details/SCD/093/000035/AAAdkxAAHAAAJ9dAAJ.json,AAAdkxAAHAAAJ9dAAJ,SCD
臺灣新竹地方法院,093法登他36,82,變更登記,財團法人私立明新科技大學,093/04/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ9dAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=SCD&fg=1,output/details/SCD/093/000036/AAAdkxAAHAAAJ9dAAK.json,AAAdkxAAHAAAJ9dAAK,SCD
臺灣新竹地方法院,093法登他37,352,變更登記,社團法人新竹市盲人福利協進會,093/04/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8fAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=SCD&fg=1,output/details/SCD/093/000037/AAAdkxAAHAAAJ8fAAL.json,AAAdkxAAHAAAJ8fAAL,SCD
